file,class_name,method,smell,refactoring,applied,refusal,detail,verdict,errors_before,errors_after,introduced,resolution,introduced_smells,metric,metric_before,metric_after
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,cache_file_metadata,BrainMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,LongParameterList,MLOC,79.0,13.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,cache_file_metadata,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,LongParameterList,MLOC,79.0,13.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,cache_file_metadata,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,alter_ischema,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,33.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,drop_ischema,BrainMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,36.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,drop_ischema,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,36.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,add_schema_version,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,32.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,drop_schema_version,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,33.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,map_schema_version_to_serde,BrainMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,40.0,8.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,map_schema_version_to_serde,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,40.0,8.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,set_schema_version_state,BrainMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,36.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\standalone-metastore\metastore-server\src\main\java\org\apache\hadoop\hive\metastore\HiveMetaStore.java,HMSHandler,set_schema_version_state,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,36.0,7.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\storage-api\src\java\org\apache\hadoop\hive\common\type\FastHiveDecimal.java,FastHiveDecimal,FastHiveDecimal,LongParameterList,IntroduceParameterObject,0,shape_not_matched,not a method declaration,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\storage-api\src\java\org\apache\hadoop\hive\common\type\FastHiveDecimal.java,FastHiveDecimal,fastSet,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\testutils\ptest2\src\main\java\org\apache\hive\ptest\execution\ssh\RSyncCommandExecutor.java,RSyncCommandExecutor,execute,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\testutils\ptest2\src\main\java\org\apache\hive\ptest\execution\ssh\RSyncCommandExecutor.java,RSyncCommandExecutor,execute,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__hive__2fa22bf36089\testutils\ptest2\src\main\java\org\apache\hive\ptest\execution\ssh\RSyncCommandExecutor.java,RSyncCommandExecutor,execute,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__httpcomponents-client__35a2ff2671a5\httpclient5\src\main\java\org\apache\hc\client5\http\impl\async\HttpAsyncClientBuilder.java,HttpAsyncClientBuilder,build,BrainMethod,ExtractMethod,1,,,no_new_errors,27,27,,persists,,MLOC,204.0,192.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__httpcomponents-client__35a2ff2671a5\httpclient5\src\main\java\org\apache\hc\client5\http\impl\async\HttpAsyncClientBuilder.java,HttpAsyncClientBuilder,build,LongMethod,ExtractMethod,1,,,no_new_errors,27,27,,persists,,MLOC,204.0,192.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\examples\src\main\java\org\apache\ignite\examples\computegrid\ComputeFibonacciContinuationExample.java,ContinuationFibonacciClosure,apply,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,stop,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,startConfigurations,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,start0,BrainMethod,ExtractMethod,1,,,no_new_errors,40,40,,resolved,,MLOC,49.0,31.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,start0,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,persists,,MLOC,49.0,31.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,start0,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgnitionEx,convertLegacyDataStorageConfigurationToNew,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,persists,,MLOC,77.0,53.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,start,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,start0,BrainMethod,ExtractMethod,0,not_definitely_assigned,e may not be assigned yet,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,start0,LongMethod,ExtractMethod,0,not_definitely_assigned,e may not be assigned yet,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initializeConfiguration,BrainMethod,ExtractMethod,1,,,no_new_errors,40,40,,resolved,,MLOC,94.0,82.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initializeConfiguration,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,persists,,MLOC,94.0,82.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initializeConfiguration,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initializeDefaultSpi,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,resolved,,MLOC,35.0,24.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initLogger,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initLogger,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,initLogger,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,stop0,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,resolved,,MLOC,35.0,17.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,stop0,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,stopExecutors0,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,persists,,MLOC,37.0,34.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,registerFactoryMbean,LongMethod,ExtractMethod,1,,,no_new_errors,40,40,,resolved,,MLOC,32.0,5.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,registerFactoryMbean,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\IgnitionEx.java,IgniteNamedInstance,unregisterFactoryMBean,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\cluster\IgniteClusterImpl.java,IgniteClusterImpl,startNodesAsync0,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\cluster\IgniteClusterImpl.java,IgniteClusterImpl,startNodesAsync0,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\cluster\IgniteClusterImpl.java,IgniteClusterImpl,startNodesAsync0,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\managers\communication\IgniteIoTestMessage.java,IgniteIoTestMessage,writeTo,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\managers\communication\IgniteIoTestMessage.java,IgniteIoTestMessage,readFrom,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\IgniteAuthenticationProcessor.java,IgniteAuthenticationProcessor,start,LongMethod,ExtractMethod,1,,,no_new_errors,23,23,,persists,,MLOC,42.0,39.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\IgniteAuthenticationProcessor.java,IgniteAuthenticationProcessor,coordinator,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\IgniteAuthenticationProcessor.java,IgniteAuthenticationProcessor,onLocalJoin,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\IgniteAuthenticationProcessor.java,IgniteAuthenticationProcessor,onLocalJoin,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\apache__ignite__7a7c407ea414\modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\IgniteAuthenticationProcessor.java,IgniteAuthenticationProcessor,onLocalJoin,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
